date,latitude,longitude,lat_lon,blue,green,red,nir
1/3/2020,44.7211442,-122.1561014,44.72114419967159_-122.15610135383116,533,693,877,1274
1/3/2020,44.70686099,-122.1790084,44.706860986654085_-122.1790083935762,479,482,462,632
1/3/2020,44.70739998,-122.1879017,44.70739997582456_-122.187901714889,500,639,536,538
1/3/2020,44.68880485,-122.2021849,44.68880484944328_-122.2021849279065,517,642,573,589
1/3/2020,44.72545611,-122.1652642,44.72545611303536_-122.16526416972918,354,565,778,1152
1/3/2020,44.70335756,-122.1846678,44.70335755704602_-122.18466777986616,438,432,445,682
1/3/2020,44.71844925,-122.1609523,44.71844925381922_-122.16095225636542,368,480,531,597
1/3/2020,44.72680359,-122.1631082,44.726803585961534_-122.1631082130473,248,446,674,986
1/3/2020,44.69769817,-122.2323683,44.69769817075606_-122.23236832145292,583,578,523,748
1/3/2020,44.72518662,-122.1620302,44.72518661845013_-122.16203023470636,290,496,729,1115
1/3/2020,44.72464763,-122.1776609,44.72464762927965_-122.17766092065004,312,443,612,926
1/3/2020,44.6960812,-122.2428786,44.69608120324465_-122.24287861027712,370,414,419,662
1/3/2020,44.71198138,-122.1795474,44.71198138377356_-122.17954738274668,540,722,624,482
1/3/2020,44.69257777,-122.2164681,44.692577773636586_-122.216468140924,386,423,384,526
1/3/2020,44.70713048,-122.1819728,44.70713048123932_-122.1819728340138,554,667,540,581
1/3/2020,44.71521532,-122.1563708,44.7152153187964_-122.1563708484164,299,365,398,610
1/3/2020,44.72303066,-122.1536759,44.72303066176824_-122.15367590256405,428,559,659,872
1/3/2020,44.67748608,-122.1881712,44.677486076863374_-122.18817120947423,343,361,386,695
1/3/2020,44.70147109,-122.2035324,44.70147109494937_-122.20353240083269,846,1140,1353,1895
1/3/2020,44.72464763,-122.1558319,44.72464762927965_-122.15583185924594,521,776,1034,1347
1/3/2020,44.68341496,-122.1943696,44.68341495773856_-122.19436958493466,781,896,1039,1331
1/3/2020,44.70659149,-122.1852068,44.706591492068846_-122.18520676903664,573,666,546,570
1/3/2020,44.72437813,-122.1647252,44.72437813469441_-122.16472518055872,195,348,523,830
1/3/2020,44.69796767,-122.200029,44.6979676653413_-122.2000289712246,460,576,481,509
1/3/2020,44.69958463,-122.2345243,44.69958463285272_-122.2345242781348,687,834,710,781
1/3/2020,44.70039312,-122.2029934,44.70039311660842_-122.2029934116622,534,666,591,623
1/3/2020,44.69742868,-122.2275174,44.69742867617083_-122.22751741891868,609,775,678,668
1/3/2020,44.72734258,-122.1453216,44.727342575132006_-122.14532157042171,512,719,971,1317
1/3/2020,44.70524402,-122.196795,44.70524401914267_-122.19679503620178,942,1212,1436,1829
1/3/2020,44.70416604,-122.1870932,44.70416604080173_-122.18709323113328,511,627,504,558
1/3/2020,44.69419474,-122.2164681,44.694194741148_-122.216468140924,529,643,526,547
1/3/2020,44.70551351,-122.2345243,44.70551351372791_-122.2345242781348,1609,1797,1802,2119
1/3/2020,44.71440684,-122.1639167,44.71440683504069_-122.163916696803,501,679,623,489
1/3/2020,44.69311676,-122.2086528,44.69311676280706_-122.20865279795215,492,611,505,522
1/3/2020,44.72680359,-122.1652642,44.726803585961534_-122.16526416972918,134,228,317,574
1/3/2020,44.71575431,-122.1736185,44.71575430796687_-122.1736185018715,646,946,1271,1715
1/3/2020,44.70335756,-122.2366802,44.70335755704602_-122.23668023481667,964,1090,1045,1156
1/3/2020,44.72491712,-122.149364,44.72491712386488_-122.14936398920028,154,448,578,707
1/3/2020,44.69958463,-122.2374887,44.69958463285272_-122.2374887185724,580,693,814,1046
1/3/2020,44.69338626,-122.2124257,44.69338625739229_-122.21242572214548,419,555,447,472
1/3/2020,44.69392525,-122.2215885,44.69392524656276_-122.22158853804348,449,457,420,618
1/3/2020,44.72518662,-122.1539454,44.72518661845013_-122.15394539714929,448,648,849,1196
1/3/2020,44.72464763,-122.175505,44.72464762927965_-122.17550496396817,295,447,619,919
1/3/2020,44.71171189,-122.1822423,44.71171188918833_-122.18224232859905,553,763,674,490
1/3/2020,44.67937254,-122.1914051,44.67937253896002_-122.19140514449708,530,611,723,1056
1/3/2020,44.71548481,-122.1811644,44.71548481338163_-122.1811643502581,470,636,536,423
1/3/2020,44.71063391,-122.1927526,44.710633910847385_-122.19275261742324,759,910,1069,1430
1/3/2020,44.7311155,-122.1631082,44.73111549932531_-122.1631082130473,487,646,825,985
1/3/2020,44.69715918,-122.2358718,44.69715918158559_-122.23587175106098,542,562,528,853
1/3/2020,44.70713048,-122.1827813,44.70713048123932_-122.18278131776952,514,649,550,578
1/3/2020,44.71898824,-122.1569098,44.718988242989695_-122.15690983758688,352,412,461,560
1/3/2020,44.69958463,-122.1938306,44.69958463285272_-122.19383059576418,478,577,469,539
1/3/2020,44.72168319,-122.1501725,44.72168318884206_-122.15017247295596,147,212,222,427
1/3/2020,44.71925774,-122.1520589,44.719257737574935_-122.15205893505264,271,300,314,541
1/3/2020,44.72653409,-122.1622997,44.7265340913763_-122.1622997292916,190,321,445,699
1/3/2020,44.69662019,-122.1997595,44.69662019241512_-122.19975947663936,408,423,383,533
1/3/2020,44.6960812,-122.198951,44.69608120324465_-122.19895099288368,409,427,396,528
1/3/2020,44.7162933,-122.1280739,44.71629329713734_-122.12807391696664,421,441,466,701
1/3/2020,44.70874745,-122.2342548,44.708747448750735_-122.23425478354956,865,968,1052,1614
1/3/2020,44.70201008,-122.1927526,44.70201008411984_-122.19275261742324,500,606,502,529
1/3/2020,44.73030702,-122.1660727,44.7303070155696_-122.16607265348487,651,938,1214,1475
1/3/2020,44.72383915,-122.1380452,44.72383914552394_-122.13804521662036,228,274,287,498
1/3/2020,44.71791026,-122.1881712,44.71791026464875_-122.18817120947423,498,675,886,1280
1/3/2020,44.69527272,-122.222397,44.69527271948894_-122.22239702179918,487,489,467,589
1/3/2020,44.72545611,-122.1420876,44.72545611303536_-122.14208763539892,222,249,286,455
1/3/2020,44.69419474,-122.2172766,44.694194741148_-122.21727662467973,508,646,545,546
1/3/2020,44.72518662,-122.1442436,44.72518661845013_-122.14424359208078,154,193,216,398
1/3/2020,44.72060521,-122.1800864,44.72060521050111_-122.18008637191716,290,368,452,608
1/3/2020,44.69985413,-122.2059579,44.69985412743795_-122.2059578520998,874,1160,1431,1769
1/3/2020,44.71359835,-122.1746965,44.71359835128498_-122.17469648021245,556,700,579,536
1/3/2020,44.69338626,-122.2083833,44.69338625739229_-122.20838330336692,476,608,509,521
1/3/2020,44.70551351,-122.2356023,44.70551351372791_-122.23560225647574,888,1053,971,1089
1/3/2020,44.72734258,-122.1671506,44.727342575132006_-122.16715063182583,497,731,928,1159
1/3/2020,44.70874745,-122.1843983,44.708747448750735_-122.18439828528092,551,665,548,564
1/3/2020,44.70174059,-122.1919441,44.7017405895346_-122.19194413366752,484,588,490,531
1/3/2020,44.71171189,-122.2409921,44.71171188918833_-122.24099214818048,874,951,891,1110
1/3/2020,44.72653409,-122.1644557,44.7265340913763_-122.16445568597348,233,388,578,908
1/3/2020,44.70578301,-122.2350633,44.70578300831314_-122.23506326730528,1641,1815,1799,2032
1/3/2020,44.71575431,-122.1792779,44.71575430796687_-122.17927788816144,547,750,647,501
1/3/2020,44.69688969,-122.2137732,44.69688968700036_-122.21377319507164,480,627,520,565
1/3/2020,44.71521532,-122.1849373,44.7152153187964_-122.1849372744514,553,710,913,1292
1/3/2020,44.69015232,-122.2105393,44.69015232236946_-122.2105392600488,258,282,354,520
1/3/2020,44.71063391,-122.1841288,44.710633910847385_-122.1841287906957,539,663,527,500
1/3/2020,44.71440684,-122.1725405,44.71440683504069_-122.17254052353056,522,699,662,649
1/3/2020,44.70362705,-122.1957171,44.70362705163125_-122.19571705786085,482,601,514,529
1/3/2020,44.69500322,-122.2129647,44.69500322490371_-122.21296471131592,424,566,465,464
1/3/2020,44.72168319,-122.1555624,44.72168318884206_-122.1555623646607,582,715,966,1340
1/3/2020,44.71791026,-122.1647252,44.71791026464875_-122.16472518055872,581,860,1105,1597
1/3/2020,44.71278987,-122.1887102,44.71278986752928_-122.18871019864471,770,889,1051,1314
1/3/2020,44.68422344,-122.197334,44.68422344149428_-122.19733402537226,400,470,496,650
1/3/2020,44.72222218,-122.1730795,44.72222217801253_-122.17307951270102,77,127,174,301
1/3/2020,44.69904564,-122.1941001,44.69904564368225_-122.19410009034942,392,457,409,539
1/3/2020,44.68880485,-122.2002985,44.68880484944328_-122.20029846580984,606,763,949,1323
1/3/2020,44.72060521,-122.1566403,44.72060521050111_-122.15664034300164,519,659,853,1247
1/3/2020,44.70093211,-122.1919441,44.7009321057789_-122.19194413366752,495,603,496,544
1/3/2020,44.71710178,-122.1272654,44.717101780893046_-122.12726543321094,565,690,778,1267
1/3/2020,44.70066261,-122.1887102,44.70066261119366_-122.18871019864471,459,501,479,606
1/3/2020,44.70147109,-122.2428786,44.70147109494937_-122.24287861027712,1147,1515,1801,2447
1/3/2020,44.70874745,-122.172271,44.708747448750735_-122.17227102894532,413,479,504,746
1/3/2020,44.72734258,-122.1617607,44.727342575132006_-122.16176074012112,270,475,706,1091
1/3/2020,44.71844925,-122.2498855,44.71844925381922_-122.24988546949324,666,822,919,1246
1/3/2020,44.72922904,-122.1625692,44.72922903722866_-122.16256922387684,284,446,645,972
1/3/2020,44.71171189,-122.2423396,44.71171188918833_-122.24233962110664,481,582,474,581
1/3/2020,44.7259951,-122.1644557,44.72599510220583_-122.16445568597348,317,486,703,1066
1/3/2020,44.70955593,-122.1768524,44.70955593250644_-122.17685243689432,534,654,531,561
1/3/2020,44.72033572,-122.1800864,44.72033571591588_-122.18008637191716,328,483,711,962
1/3/2020,44.72356965,-122.1542149,44.72356965093871_-122.15421489173453,543,715,929,1309
1/3/2020,44.71252037,-122.1908662,44.712520372944034_-122.1908661553266,699,869,1066,1394
1/3/2020,44.7012016,-122.2434176,44.70120160036413_-122.24341759944758,1220,1641,1834,2828
1/3/2020,44.72222218,-122.1787389,44.72222217801253_-122.178738898991,305,445,616,940
1/3/2020,44.72222218,-122.1827813,44.72222217801253_-122.18278131776952,591,755,920,1135
1/3/2020,44.71898824,-122.1776609,44.718988242989695_-122.17766092065004,181,234,262,463
1/3/2020,44.68664889,-122.2013764,44.6866488927614_-122.2013764441508,415,439,453,659
1/3/2020,44.69096081,-122.2027239,44.69096080612517_-122.20272391707697,574,767,982,1300
1/3/2020,44.71359835,-122.1658032,44.71359835128498_-122.16580315889966,344,393,381,480
1/3/2020,44.71252037,-122.1703846,44.712520372944034_-122.17038456684868,368,401,379,552
1/3/2020,44.68907434,-122.2035324,44.68907434402852_-122.20353240083269,523,613,529,582
1/3/2020,44.69958463,-122.1889797,44.69958463285272_-122.18897969322994,456,509,522,758
1/3/2020,44.69554221,-122.2175461,44.69554221407418_-122.21754611926494,437,639,547,543
1/3/2020,44.68853535,-122.1997595,44.68853535485805_-122.19975947663936,655,839,1000,1382
1/3/2020,44.70847795,-122.1924831,44.7084779541655_-122.192483122838,487,549,652,935
1/3/2020,44.71332886,-122.1887102,44.71332885669975_-122.18871019864471,504,675,838,1119
1/3/2020,44.71764077,-122.1617607,44.71764077006352_-122.16176074012112,349,461,510,549
1/3/2020,44.7262646,-122.146669,44.72626459679107_-122.14666904334791,125,190,231,395
1/3/2020,44.7262646,-122.1693066,44.72626459679107_-122.16930658850772,588,819,1015,1287
1/3/2020,44.70713048,-122.1798169,44.70713048123932_-122.17981687733192,453,447,434,572
1/3/2020,44.70227958,-122.198412,44.702279578705074_-122.1984120037132,498,600,490,553
1/3/2020,44.71386785,-122.2447651,44.71386784587022_-122.24476507237377,731,862,808,1070
1/3/2020,44.71198138,-122.1862847,44.71198138377356_-122.18628474737758,586,751,968,1319
1/3/2020,44.71952723,-122.1515199,44.71952723216017_-122.15151994588216,243,309,352,544
1/3/2020,44.72141369,-122.1746965,44.72141369425682_-122.17469648021245,80,102,161,300
1/3/2020,44.70227958,-122.197334,44.702279578705074_-122.19733402537226,491,623,518,541
1/3/2020,44.70686099,-122.1873627,44.706860986654085_-122.18736272571851,491,648,530,555
1/3/2020,44.70174059,-122.2380277,44.7017405895346_-122.23802770774287,663,764,668,724
1/3/2020,44.71198138,-122.1792779,44.71198138377356_-122.17927788816144,529,680,580,484
1/3/2020,44.71225088,-122.1803559,44.7122508783588_-122.1803558665024,540,737,657,479
1/3/2020,44.73165449,-122.1622997,44.731654488495785_-122.1622997292916,613,852,1090,1352
1/3/2020,44.70066261,-122.1879017,44.70066261119366_-122.187901714889,397,440,455,655
1/3/2020,44.69904564,-122.2353328,44.69904564368225_-122.2353327618905,531,621,598,679
1/3/2020,44.6963507,-122.2164681,44.696350697829885_-122.216468140924,489,626,531,621
1/3/2020,44.71710178,-122.1280739,44.717101780893046_-122.12807391696664,577,709,836,1237
1/3/2020,44.69311676,-122.2070358,44.69311676280706_-122.20703583044074,484,664,564,524
1/3/2020,44.72410864,-122.1679591,44.72410864010918_-122.16795911558154,80,134,161,340
1/3/2020,44.70174059,-122.2021849,44.7017405895346_-122.2021849279065,972,1255,1577,2095
1/3/2020,44.71737128,-122.1631082,44.717371275478285_-122.1631082130473,424,526,648,766
1/3/2020,44.72356965,-122.1798169,44.72356965093871_-122.17981687733192,216,351,483,783
1/3/2020,44.71278987,-122.1620302,44.71278986752928_-122.16203023470636,321,374,388,604
1/3/2020,44.72949853,-122.1606828,44.729498531813896_-122.16068276178018,250,413,583,1101
1/3/2020,44.71710178,-122.1671506,44.717101780893046_-122.16715063182583,667,974,1312,1831
1/3/2020,44.70281857,-122.1916746,44.702818567875546_-122.19167463908232,488,593,523,533
1/3/2020,44.7259951,-122.171732,44.72599510220583_-122.17173203977484,643,911,1153,1448
1/3/2020,44.72572561,-122.1730795,44.7257256076206_-122.17307951270102,640,913,1200,1514
1/3/2020,44.71144239,-122.172271,44.7114423946031_-122.17227102894532,456,498,464,588
1/3/2020,44.71737128,-122.2471905,44.717371275478285_-122.24719052364088,599,755,771,937
1/3/2020,44.72383915,-122.174966,44.72383914552394_-122.17496597479769,199,260,361,508
1/3/2020,44.70955593,-122.1892492,44.70955593250644_-122.18924918781518,627,755,937,1278
1/3/2020,44.71521532,-122.1806254,44.7152153187964_-122.18062536108764,476,631,523,426
1/3/2020,44.69473373,-122.2132342,44.69473373031847_-122.21323420590116,450,592,471,471
1/3/2020,44.72464763,-122.1798169,44.72464762927965_-122.17981687733192,374,553,739,1080
1/3/2020,44.6963507,-122.2180851,44.696350697829885_-122.21808510843542,541,662,541,614
1/3/2020,44.71683229,-122.2428786,44.71683228630781_-122.24287861027712,717,779,779,1105
1/3/2020,44.73461893,-122.1617607,44.73461892893338_-122.16176074012112,526,753,941,1171
1/3/2020,44.70066261,-122.2407227,44.70066261119366_-122.24072265359524,460,493,499,747
1/3/2020,44.70254907,-122.1873627,44.70254907329032_-122.18736272571851,518,628,524,568
1/3/2020,44.71144239,-122.1905967,44.7114423946031_-122.19059666074136,630,755,932,1283
1/3/2020,44.7259951,-122.147747,44.72599510220583_-122.14774702168886,161,179,196,378
1/3/2020,44.72330016,-122.1563708,44.723300156353474_-122.1563708484164,738,1094,1431,1807
1/3/2020,44.69392525,-122.2172766,44.69392524656276_-122.21727662467973,502,639,548,546
1/3/2020,44.71413734,-122.2447651,44.71413734045545_-122.24476507237377,601,736,671,874
1/3/2020,44.72518662,-122.1525979,44.72518661845013_-122.1525979242231,519,699,957,1305
1/3/2020,44.69715918,-122.246921,44.69715918158559_-122.24692102905566,484,472,447,660
1/3/2020,44.69850665,-122.2318293,44.698506654511775_-122.23182933228244,600,712,616,675
1/3/2020,44.70416604,-122.1905967,44.70416604080173_-122.19059666074136,487,597,521,528
1/3/2020,44.70551351,-122.1830508,44.70551351372791_-122.18305081235476,440,477,407,570
1/3/2020,44.71225088,-122.1671506,44.7122508783588_-122.16715063182583,274,362,336,561
1/3/2020,44.72222218,-122.1552929,44.72222217801253_-122.15529287007546,539,718,918,1314
1/3/2020,44.70739998,-122.1790084,44.70739997582456_-122.1790083935762,430,479,426,565
1/3/2020,44.73003752,-122.1631082,44.73003752098437_-122.1631082130473,214,332,472,686
1/3/2020,44.72249167,-122.1501725,44.72249167259776_-122.15017247295596,179,217,248,426
1/3/2020,44.72060521,-122.1520589,44.72060521050111_-122.15205893505264,289,344,416,673
1/3/2020,44.71171189,-122.17281,44.71171188918833_-122.1728100181158,504,612,533,557
1/3/2020,44.71009492,-122.1768524,44.71009492167691_-122.17685243689432,519,651,526,566
1/3/2020,44.70012362,-122.1881712,44.70012362202319_-122.18817120947423,462,461,520,750
1/3/2020,44.72895954,-122.1606828,44.72895954264342_-122.16068276178018,176,359,505,903
1/3/2020,44.72922904,-122.1668811,44.72922903722866_-122.1668811372406,602,869,1113,1347
1/3/2020,44.72464763,-122.1490945,44.72464762927965_-122.14909449461504,98,501,503,590
1/3/2020,44.73138499,-122.1647252,44.73138499391055_-122.16472518055872,659,956,1215,1478
1/3/2020,44.72653409,-122.1412792,44.7265340913763_-122.1412791516432,536,689,897,1329
1/3/2020,44.72383915,-122.1531369,44.72383914552394_-122.15313691339357,281,381,428,504
1/3/2020,44.72491712,-122.1369672,44.72491712386488_-122.13696723827942,492,622,820,1219
1/3/2020,44.69931514,-122.1924831,44.69931513826748_-122.192483122838,465,571,471,569
1/3/2020,44.73030702,-122.1633777,44.7303070155696_-122.16337770763252,294,395,450,551
1/3/2020,44.71413734,-122.1814338,44.71413734045545_-122.18143384484334,505,702,595,427
1/3/2020,44.7160238,-122.1814338,44.7160238025521_-122.18143384484334,455,617,519,407
1/3/2020,44.70659149,-122.1943696,44.706591492068846_-122.19436958493466,749,951,1000,1276
1/3/2020,44.69581171,-122.2482685,44.69581170865941_-122.24826850198184,495,484,498,823
1/3/2020,44.69365575,-122.2137732,44.69365575197752_-122.21377319507164,439,546,469,475
1/3/2020,44.71278987,-122.2418006,44.71278986752928_-122.24180063193616,1152,1272,1259,1510
1/3/2020,44.6914998,-122.2113477,44.69149979529564_-122.21134774380452,340,364,361,474
1/3/2020,44.69392525,-122.2013764,44.69392524656276_-122.2013764441508,351,417,490,695
1/3/2020,44.72141369,-122.1577183,44.72141369425682_-122.1577183213426,599,829,1079,1494
1/3/2020,44.71278987,-122.1897882,44.71278986752928_-122.18978817698564,619,756,922,1299
1/3/2020,44.6960812,-122.2078443,44.69608120324465_-122.20784431419644,428,592,484,469
1/3/2020,44.71494582,-122.1746965,44.71494582421116_-122.17469648021245,564,771,1036,1454
