g,b,r,lat_lon,longitude,latitude
656,441,881,44.71764077006352_-122.18709323113328,-122.18709323113328,44.71764077006352
367,301,416,44.67802506603385_-122.1946390795199,-122.1946390795199,44.67802506603385
773,701,711,44.70389654621649_-122.23802770774287,-122.23802770774287,44.70389654621649
423,389,440,44.70416604080173_-122.18385929611046,-122.18385929611046,44.70416604080173
694,559,610,44.694194741148_-122.2043408845884,-122.2043408845884,44.694194741148
651,496,546,44.69176928988088_-122.20568835751456,-122.20568835751456,44.69176928988088
606,466,521,44.71467632962592_-122.16715063182583,-122.16715063182583,44.71467632962592
507,467,438,44.702818567875546_-122.18655424196282,-122.18655424196282,44.702818567875546
797,682,910,44.71009492167691_-122.19356110117896,-122.19356110117896,44.71009492167691
624,451,824,44.71629329713734_-122.18547626362188,-122.18547626362188,44.71629329713734
646,451,868,44.727612069717246_-122.14666904334791,-122.14666904334791,44.727612069717246
752,596,637,44.70201008411984_-122.23209882686768,-122.23209882686768,44.70201008411984
677,552,752,44.680181022715736_-122.19221362825276,-122.19221362825276,44.680181022715736
611,463,520,44.69931513826748_-122.20649684127028,-122.20649684127028,44.69931513826748
654,518,544,44.706591492068846_-122.23856669691334,-122.23856669691334,44.706591492068846
847,713,994,44.71009492167691_-122.19194413366752,-122.19194413366752,44.71009492167691
377,333,408,44.7152153187964_-122.15825731051304,-122.15825731051304,44.7152153187964
624,567,646,44.698506654511775_-122.23641074023143,-122.23641074023143,44.698506654511775
610,544,523,44.70416604080173_-122.187901714889,-122.187901714889,44.70416604080173
496,337,608,44.73866134771192_-122.15744882675736,-122.15744882675736,44.73866134771192
602,496,514,44.69958463285272_-122.2013764441508,-122.2013764441508,44.69958463285272
390,202,621,44.72599510220583_-122.15879629968352,-122.15879629968352,44.72599510220583
573,457,644,44.717371275478285_-122.16068276178018,-122.16068276178018,44.717371275478285
861,617,1153,44.71548481338163_-122.17334900728626,-122.17334900728626,44.71548481338163
391,383,414,44.70362705163125_-122.1841287906957,-122.1841287906957,44.70362705163125
1913,1882,1880,44.71117290001786_-122.23964467525428,-122.23964467525428,44.71117290001786
380,301,457,44.718988242989695_-122.24934648032276,-122.24934648032276,44.718988242989695
767,605,887,44.689882827784224_-122.20191543332126,-122.20191543332126,44.689882827784224
435,281,584,44.72464762927965_-122.1819728340138,-122.1819728340138,44.72464762927965
662,600,639,44.71817975923399_-122.13049936823376,-122.13049936823376,44.71817975923399
528,487,520,44.696350697829885_-122.2329073106234,-122.2329073106234,44.696350697829885
467,457,468,44.69715918158559_-122.24611254529994,-122.24611254529994,44.69715918158559
665,502,568,44.69015232236946_-122.20353240083269,-122.20353240083269,44.69015232236946
932,598,1231,44.72788156430248_-122.17065406143392,-122.17065406143392,44.72788156430248
400,388,372,44.69688968700036_-122.19679503620178,-122.19679503620178,44.69688968700036
396,376,414,44.677486076863374_-122.18924918781518,-122.18924918781518,44.677486076863374
620,506,514,44.70416604080173_-122.1954475632756,-122.1954475632756,44.70416604080173
295,248,299,44.72437813469441_-122.13804521662036,-122.13804521662036,44.72437813469441
405,355,360,44.69230827905135_-122.21161723838976,-122.21161723838976,44.69230827905135
621,503,524,44.70308806246078_-122.18924918781518,-122.18924918781518,44.70308806246078
802,719,649,44.70254907329032_-122.23560225647574,-122.23560225647574,44.70254907329032
542,497,567,44.694194741148_-122.2509634478342,-122.2509634478342,44.694194741148
666,509,862,44.72195268342729_-122.15610135383116,-122.15610135383116,44.72195268342729
647,517,552,44.692038784466114_-122.20568835751456,-122.20568835751456,44.692038784466114
372,265,455,44.72518661845013_-122.15098095671168,-122.15098095671168,44.72518661845013
459,383,569,44.72033571591588_-122.15825731051304,-122.15825731051304,44.72033571591588
630,493,517,44.698237159926535_-122.20461037917362,-122.20461037917362,44.698237159926535
472,375,611,44.72114419967159_-122.1534064079788,-122.1534064079788,44.72114419967159
417,341,336,44.71952723216017_-122.24934648032276,-122.24934648032276,44.71952723216017
503,473,489,44.69392524656276_-122.22455297848109,-122.22455297848109,44.69392524656276
767,531,938,44.73407993976291_-122.16176074012112,-122.16176074012112,44.73407993976291
692,519,601,44.71198138377356_-122.1841287906957,-122.1841287906957,44.71198138377356
468,414,540,44.718988242989695_-122.15583185924594,-122.15583185924594,44.718988242989695
461,298,564,44.72356965093871_-122.17793041523528,-122.17793041523528,44.72356965093871
725,557,941,44.71494582421116_-122.17173203977484,-122.17173203977484,44.71494582421116
689,483,893,44.71629329713734_-122.18439828528092,-122.18439828528092,44.71629329713734
904,663,1131,44.72491712386488_-122.17173203977484,-122.17173203977484,44.72491712386488
749,600,961,44.70389654621649_-122.23991416983952,-122.23991416983952,44.70389654621649
281,224,281,44.71764077006352_-122.24907698573752,-122.24907698573752,44.71764077006352
477,386,579,44.720874705086345_-122.1337333032566,-122.1337333032566,44.720874705086345
645,506,776,44.71440683504069_-122.19032716615612,-122.19032716615612,44.71440683504069
570,428,474,44.69527271948894_-122.2105392600488,-122.2105392600488,44.69527271948894
395,210,564,44.7265340913763_-122.17469648021245,-122.17469648021245,44.7265340913763
605,526,519,44.70362705163125_-122.187901714889,-122.187901714889,44.70362705163125
379,326,423,44.72033571591588_-122.1517894404674,-122.1517894404674,44.72033571591588
248,170,296,44.73623589644479_-122.15744882675736,-122.15744882675736,44.73623589644479
980,861,1125,44.70928643792121_-122.19275261742324,-122.19275261742324,44.70928643792121
733,606,619,44.696350697829885_-122.22455297848109,-122.22455297848109,44.696350697829885
703,589,604,44.69662019241512_-122.2232055055549,-122.2232055055549,44.69662019241512
675,550,546,44.70928643792121_-122.1811643502581,-122.1811643502581,44.70928643792121
566,405,469,44.69554221407418_-122.21080875463404,-122.21080875463404,44.69554221407418
581,471,477,44.69500322490371_-122.2075748196112,-122.2075748196112,44.69500322490371
699,576,834,44.72060521050111_-122.13130785198948,-122.13130785198948,44.72060521050111
354,299,372,44.68934383861375_-122.20622734668504,-122.20622734668504,44.68934383861375
646,542,543,44.70901694333597_-122.18385929611046,-122.18385929611046,44.70901694333597
564,518,533,44.69715918158559_-122.23048185935626,-122.23048185935626,44.69715918158559
708,537,604,44.71386784587022_-122.1765829423091,-122.1765829423091,44.71386784587022
378,258,303,44.719257737574935_-122.24557355612949,-122.24557355612949,44.719257737574935
578,528,508,44.69742867617083_-122.22886489184484,-122.22886489184484,44.69742867617083
392,362,369,44.71278986752928_-122.17011507226344,-122.17011507226344,44.71278986752928
499,496,475,44.70039311660842_-122.24126164276568,-122.24126164276568,44.70039311660842
604,511,508,44.69877614909701_-122.20056796039508,-122.20056796039508,44.69877614909701
494,383,628,44.72006622133064_-122.15690983758688,-122.15690983758688,44.72006622133064
693,558,580,44.70066261119366_-122.2299428701858,-122.2299428701858,44.70066261119366
663,500,548,44.71278986752928_-122.18062536108764,-122.18062536108764,44.71278986752928
736,520,952,44.73219347766626_-122.16041326719494,-122.16041326719494,44.73219347766626
594,441,806,44.71683228630781_-122.18924918781518,-122.18924918781518,44.71683228630781
486,360,405,44.7152153187964_-122.24368709403282,-122.24368709403282,44.7152153187964
653,532,558,44.692038784466114_-122.20487987375886,-122.20487987375886,44.692038784466114
1047,903,1269,44.7084779541655_-122.19383059576418,-122.19383059576418,44.7084779541655
329,279,358,44.6904218169547_-122.2089222925374,-122.2089222925374,44.6904218169547
445,315,628,44.72249167259776_-122.17981687733192,-122.17981687733192,44.72249167259776
377,327,357,44.69096080612517_-122.20865279795215,-122.20865279795215,44.69096080612517
976,685,1261,44.71764077006352_-122.16418619138824,-122.16418619138824,44.71764077006352
761,539,965,44.72222217801253_-122.1571793321721,-122.1571793321721,44.72222217801253
625,517,539,44.6979676653413_-122.20191543332126,-122.20191543332126,44.6979676653413
429,377,459,44.696350697829885_-122.24260911569188,-122.24260911569188,44.696350697829885
896,687,1133,44.71494582421116_-122.1841287906957,-122.1841287906957,44.71494582421116
635,519,706,44.71871874840446_-122.1294213898928,-122.1294213898928,44.71871874840446
598,479,526,44.702818567875546_-122.18871019864471,-122.18871019864471,44.702818567875546
832,611,1057,44.727342575132006_-122.16822861016678,-122.16822861016678,44.727342575132006
467,320,667,44.726803585961534_-122.1736185018715,-122.1736185018715,44.726803585961534
187,128,247,44.72545611303536_-122.14666904334791,-122.14666904334791,44.72545611303536
661,471,600,44.69958463285272_-122.20649684127028,-122.20649684127028,44.69958463285272
841,728,964,44.68233697939762_-122.19329160659372,-122.19329160659372,44.68233697939762
407,394,392,44.69877614909701_-122.19625604703133,-122.19625604703133,44.69877614909701
859,661,985,44.70039311660842_-122.20326290624745,-122.20326290624745,44.70039311660842
617,504,724,44.72033571591588_-122.13130785198948,-122.13130785198948,44.72033571591588
465,278,671,44.727612069717246_-122.17415749104195,-122.17415749104195,44.727612069717246
775,660,672,44.70201008411984_-122.23668023481667,-122.23668023481667,44.70201008411984
1831,1477,2070,44.69742867617083_-122.2202410651173,-122.2202410651173,44.69742867617083
595,494,504,44.70254907329032_-122.1946390795199,-122.1946390795199,44.70254907329032
610,482,489,44.70362705163125_-122.19194413366752,-122.19194413366752,44.70362705163125
686,463,843,44.73057651015484_-122.16283871846208,-122.16283871846208,44.73057651015484
543,331,777,44.72518661845013_-122.1622997292916,-122.1622997292916,44.72518661845013
540,520,518,44.69688968700036_-122.23048185935626,-122.23048185935626,44.69688968700036
464,388,388,44.71413734045545_-122.16553366431442,-122.16553366431442,44.71413734045545
167,153,213,44.72006622133064_-122.1773914260648,-122.1773914260648,44.72006622133064
440,385,430,44.7084779541655_-122.17092355601912,-122.17092355601912,44.7084779541655
639,486,583,44.71629329713734_-122.18251182318429,-122.18251182318429,44.71629329713734
380,179,558,44.72788156430248_-122.15798781592784,-122.15798781592784,44.72788156430248
519,343,664,44.723300156353474_-122.18466777986616,-122.18466777986616,44.723300156353474
698,513,736,44.71548481338163_-122.16068276178018,-122.16068276178018,44.71548481338163
374,255,378,44.73461892893338_-122.16041326719494,-122.16041326719494,44.73461892893338
732,479,991,44.726803585961534_-122.16634214807011,-122.16634214807011,44.726803585961534
388,324,369,44.69096080612517_-122.21512066799782,-122.21512066799782,44.69096080612517
1532,1389,1569,44.710903405432624_-122.24126164276568,-122.24126164276568,44.710903405432624
632,505,554,44.69958463285272_-122.20541886292932,-122.20541886292932,44.69958463285272
607,500,554,44.71440683504069_-122.16553366431442,-122.16553366431442,44.71440683504069
777,571,977,44.71440683504069_-122.18466777986616,-122.18466777986616,44.71440683504069
331,220,318,44.73246297225149_-122.16256922387684,-122.16256922387684,44.73246297225149
727,593,651,44.69769817075606_-122.22832590267436,-122.22832590267436,44.69769817075606
617,427,824,44.72168318884206_-122.18062536108764,-122.18062536108764,44.72168318884206
929,676,1186,44.7257256076206_-122.1714625451896,-122.1714625451896,44.7257256076206
626,450,581,44.71656279172257_-122.18305081235476,-122.18305081235476,44.71656279172257
388,263,572,44.723300156353474_-122.1773914260648,-122.1773914260648,44.723300156353474
438,341,348,44.718988242989695_-122.24772951281136,-122.24772951281136,44.718988242989695
592,489,503,44.70039311660842_-122.19490857410511,-122.19490857410511,44.70039311660842
660,536,563,44.708747448750735_-122.18170333942858,-122.18170333942858,44.708747448750735
723,585,689,44.70605250289837_-122.23964467525428,-122.23964467525428,44.70605250289837
296,224,379,44.73839185312668_-122.15664034300164,-122.15664034300164,44.73839185312668
496,327,650,44.72545611303536_-122.17685243689432,-122.17685243689432,44.72545611303536
649,480,551,44.71036441626215_-122.18628474737758,-122.18628474737758,44.71036441626215
933,667,1148,44.6866488927614_-122.1992204874689,-122.1992204874689,44.6866488927614
588,488,507,44.70254907329032_-122.192483122838,-122.192483122838,44.70254907329032
303,213,315,44.71683228630781_-122.2509634478342,-122.2509634478342,44.71683228630781
396,191,600,44.72842055347295_-122.16068276178018,-122.16068276178018,44.72842055347295
387,355,388,44.71305936211451_-122.16607265348487,-122.16607265348487,44.71305936211451
447,400,438,44.7047050299722_-122.18305081235476,-122.18305081235476,44.7047050299722
589,414,474,44.69500322490371_-122.211886732975,-122.211886732975,44.69500322490371
636,498,543,44.71386784587022_-122.17846940440576,-122.17846940440576,44.71386784587022
670,516,538,44.710903405432624_-122.18089485567286,-122.18089485567286,44.710903405432624
563,513,514,44.698237159926535_-122.2345242781348,-122.2345242781348,44.698237159926535
705,495,893,44.73650539103003_-122.15960478343924,-122.15960478343924,44.73650539103003
620,472,535,44.69500322490371_-122.21808510843542,-122.21808510843542,44.69500322490371
680,587,618,44.70066261119366_-122.22913438643008,-122.22913438643008,44.70066261119366
656,526,559,44.70928643792121_-122.18466777986616,-122.18466777986616,44.70928643792121
711,514,648,44.71629329713734_-122.16256922387684,-122.16256922387684,44.71629329713734
1100,796,1413,44.71791026464875_-122.1631082130473,-122.1631082130473,44.71791026464875
558,412,770,44.7303070155696_-122.16930658850772,-122.16930658850772,44.7303070155696
384,215,597,44.72788156430248_-122.1601437726097,-122.1601437726097,44.72788156430248
797,682,722,44.7084779541655_-122.24126164276568,-122.24126164276568,44.7084779541655
529,358,735,44.72356965093871_-122.18385929611046,-122.18385929611046,44.72356965093871
793,573,955,44.72491712386488_-122.17254052353056,-122.17254052353056,44.72491712386488
528,343,739,44.72060521050111_-122.1819728340138,-122.1819728340138,44.72060521050111
704,487,932,44.72626459679107_-122.16634214807011,-122.16634214807011,44.72626459679107
