,Time,Site,Cylindrospermopsin,Microcystin,Depth,LCMSMS_Cylindrospermopsin,LCMSMS_Microcystin
0,2017-03-15 12:58:00,MI,,0.15,,,
1,2017-03-15 11:15:00,C2,,0.15,,,
2,2017-05-15 10:50:00,PK,,0.15,,,
3,2017-05-15 12:14:00,MI,,0.15,,,
4,2017-05-15 12:25:00,C2,,0.15,,,
5,2017-05-15 12:42:00,3E,,0.15,,,
6,2017-05-15 12:50:00,1E,,0.15,,,
7,2017-05-15 13:00:00,CFE,,0.15,,,
8,2017-05-15 14:00:00,AG,,0.15,,,
9,2017-05-30 11:30:00,MI,,0.15,,,
10,2017-05-30 11:45:00,C2,,0.15,,,
11,2017-05-30 11:17:00,4E,,0.15,,,
12,2017-05-30 11:15:00,4W,,0.15,,,
13,2017-05-30 11:10:00,3W,,0.15,,,
14,2017-05-30 11:55:00,CFE,,0.15,,,
15,2017-05-30 12:50:00,AG,,0.15,,,
16,2017-05-31 11:05:00,LB,,0.15,,,
17,2017-05-31 11:30:00,LBS,,0.15,,,
18,2017-05-31 12:07:00,HT,,0.15,,,
19,2017-05-31 12:45:00,BO,,0.2,,,
20,2017-05-31 13:55:00,PK,,0.15,,,
21,2017-06-02 10:40:00,PK,,0.15,,,
22,2017-06-02 11:15:00,MI,,0.15,,,
23,2017-06-02 11:35:00,C2,,0.15,,,
24,2017-06-02 11:45:00,4E,,0.15,,,
25,2017-06-02 11:46:00,4W,,0.15,,,
26,2017-06-02 11:55:00,3W,,0.15,,,
27,2017-06-02 12:05:00,CFE,,0.15,,,
28,2017-06-02 12:45:00,AG,,0.15,,,
29,2017-06-05 11:45:00,LB,,0.15,,,
30,2017-06-05 12:00:00,HT,,0.17,,,
31,2017-06-05 12:38:00,BO,,0.15,,,
32,2017-06-05 14:00:00,PK,,0.15,,,
33,2017-06-05 14:45:00,CFE,,0.15,,,
34,2017-06-05 14:58:00,MI,,0.15,,,
35,2017-06-05 15:25:00,AG,,0.15,,,
36,2017-06-07 10:00:00,LB,,0.15,,,
37,2017-06-07 10:15:00,HT,,0.15,,,
38,2017-06-07 10:45:00,BO,,0.15,,,
39,2017-06-07 12:00:00,PK,,0.15,,,
40,2017-06-07 12:35:00,CFE,,0.15,,,
41,2017-06-07 12:50:00,MI,,0.15,,,
42,2017-06-07 13:00:00,C2,,0.15,,,
43,2017-06-07 13:01:00,3W,,0.15,,,
44,2017-06-07 13:05:00,4E,,0.15,,,
45,2017-06-07 13:06:00,4W,,0.15,,,
46,2017-06-07 13:35:00,AG,,0.15,,,
47,2017-06-08 13:45:00,CFE,,0.15,,,
48,2017-06-08 13:53:00,3W,,0.15,,,
49,2017-06-08 13:58:00,4E,,0.15,,,
50,2017-06-08 14:00:00,4W,,0.15,,,
51,2017-06-08 14:05:00,MI,,0.15,,,
52,2017-06-08 14:12:00,C2,,0.15,,,
53,2017-06-08 14:40:00,AG,,0.15,,,
54,2017-06-13 10:50:00,C2,,0.15,,,
55,2017-06-13 11:00:00,1E,,0.15,,,
56,2017-06-13 11:15:00,3W,,0.15,,,
57,2017-06-13 11:20:00,4E,,0.15,,,
58,2017-06-13 11:21:00,4W,,0.15,,,
59,2017-06-15 15:00:00,AG,,0.15,,,
60,2017-06-15 10:35:00,LB,,0.15,,,
61,2017-06-15 14:00:00,CFE,,0.15,,,
62,2017-06-15 11:39:00,BO,,0.15,,,
63,2017-06-15 12:40:00,PK,,0.15,,,
64,2017-06-15 10:50:00,LBS,,0.15,,,
65,2017-06-15 14:30:00,MI,,0.15,,,
66,2017-06-15 11:10:00,HT,,0.15,,,
67,2017-06-20 11:05:00,LBS,,0.15,,,
68,2017-06-20 11:15:00,LB,,0.15,,,
69,2017-06-20 11:45:00,HT,,0.15,,,
70,2017-06-20 12:25:00,BO,,0.15,,,
71,2017-06-20 13:30:00,PK,,0.15,,,
72,2017-06-20 14:10:00,CFE,,0.15,,,
73,2017-06-20 14:20:00,MI,,0.15,,,
74,2017-06-20 14:50:00,AG,,0.15,,,
75,2017-06-21 10:20:00,1E,,0.15,,,
76,2017-06-21 10:30:00,3W,,0.15,,,
77,2017-06-21 10:40:00,4E,,0.15,,,
78,2017-06-21 11:00:00,C2,,0.15,,,
79,2017-07-25 00:00:00,CFE,,0.644472244912251,,,
80,2017-07-25 00:00:00,AG,,0.05,,,
81,2017-07-25 00:00:00,LBS,,0.70087018240569,,,
82,2017-07-25 00:00:00,MI,,0.05,,,
83,2017-07-25 00:00:00,PK,,0.05,,,
84,2017-07-25 00:00:00,LB,,0.801904633548448,,,
85,2017-07-25 00:00:00,HT,,0.641632971768456,,,
86,2017-07-25 00:00:00,BO,,0.05,,,
87,2017-08-03 00:00:00,MI,,0.05,,,
88,2017-08-03 00:00:00,LB,,0.05,,,
89,2017-08-03 00:00:00,HT,,0.021667600060895527,,,
90,2017-08-03 00:00:00,CFE,,0.05,,,
91,2017-08-03 00:00:00,LBS,,0.05,,,
92,2017-08-03 00:00:00,BO,,0.05,,,
93,2017-08-03 00:00:00,PK,,0.05,,,
94,2017-08-03 00:00:00,AG,,0.05,,,
95,2017-08-08 00:00:00,1W,,0.01685518788022835,,,
96,2017-08-08 00:00:00,CFE,,0.023042911190914964,,,
97,2017-08-08 00:00:00,MI,,0.02587847839774769,,,
98,2017-08-08 00:00:00,AG,,0.02188450499540671,,,
99,2017-08-08 00:00:00,LB,,0.5071943451291137,,,
100,2017-08-08 00:00:00,LBS,,0.11475102916707393,,,
101,2017-08-08 00:00:00,BO,,0.05109129259823559,,,
102,2017-08-08 00:00:00,3E,,0.01626796288107473,,,
103,2017-08-08 00:00:00,HT,,2.1776689988287354,,,
104,2017-08-08 00:00:00,3W,,0.01375723523864356,,,
105,2017-08-08 00:00:00,PK,,0.030404696256663036,,,
106,2017-08-15 00:00:00,3W,,0.03158133864169516,,,
107,2017-08-15 00:00:00,1E,,0.008228013869899712,,,
108,2017-08-15 00:00:00,3E,,0.004135795360570664,,,
109,2017-08-15 00:00:00,1W,,0.0066773987100052015,,,
110,2017-08-15 00:00:00,LB,,0.1720288658646204,,,
111,2017-08-15 00:00:00,MI,,0.055909818691947936,,,
112,2017-08-15 00:00:00,LBS,,0.598494657474672,,,
113,2017-08-15 00:00:00,CFE,,0.018419449923425882,,,
114,2017-08-15 00:00:00,AG,,0.19268696746366148,,,
115,2017-08-15 00:00:00,HT,,0.8653255925778037,,,
116,2017-08-15 00:00:00,PK,,0.30982409233859015,,,
117,2017-08-16 00:00:00,1W,0.0,0.0046541944395447,,,
118,2017-08-17 00:00:00,3E,0.0,0.007583307333028674,,,
119,2017-08-18 00:00:00,1E,0.0,0.0057040555403004255,,,
120,2017-08-19 00:00:00,3W,0.0,0.002903337519683118,,,
121,2017-08-20 00:00:00,C2,0.0,0.031494391046118425,,,
122,2017-08-24 10:58:00,LB,0.162,1.80205,,,
123,2017-08-24 10:59:00,LB,0.16315,1.70087,,,
124,2017-08-24 11:33:00,HT,0.15858,1.76253,,,
125,2017-08-24 11:35:00,HT,0.15414,1.34444,,,
126,2017-08-24 12:47:00,PK,0.08134,0.25109,,,
127,2017-08-24 00:00:00,PK,0.08362,0.36667,,,
128,2017-08-24 13:27:00,1E,0.05,0.05,,,
129,2017-08-24 13:29:00,1W,0.05,0.05,,,
130,2017-08-24 13:33:00,MI,0.07627,0.33512,,,
131,2017-08-24 13:37:00,3E,0.05,0.05,,,
132,2017-08-24 13:38:00,3W,0.05,0.05,,,
133,2017-08-24 13:51:00,CFE,0.05,0.05,,,
134,2017-08-24 14:21:00,AG,0.05,0.05,,,
135,2017-08-30 10:52:00,1W,0.05932,0.10451,,,
136,2017-08-30 10:55:00,1E,0.06133,0.11261,,,
137,2017-08-30 11:00:00,3W,0.0619,0.18974,,,
138,2017-08-30 11:09:00,4W,0.07384,0.22579,,,
139,2017-09-05 09:50:00,MI,0.05,0.12101,,,
140,2017-09-05 10:07:00,C2,0.05,0.10461,,,
141,2017-09-05 10:25:00,1W,0.05,0.06506,,,
142,2017-09-05 10:15:00,3W,0.05,0.11561,,,
143,2017-09-05 10:37:00,4W,0.05,0.1104,,,
144,2017-09-05 10:15:00,1E,0.05,0.05,,,
145,2017-09-05 11:10:00,1W,0.05,0.05,,,
146,2017-09-05 11:12:00,1E,0.05,0.05,,,
147,2017-09-05 11:14:00,3W,0.05,0.05,,,
148,2017-09-05 11:20:00,4W,0.05,0.05,,,
149,2017-09-05 11:45:00,AG,0.05,0.05,,,
150,2017-08-29 10:40:00,LB,0.13105,1.0881,,,
151,2017-08-29 11:15:00,HT,0.13177,0.46234,,,
152,2017-08-29 12:37:00,PK,0.09135,0.09177,,,
153,2017-08-29 13:30:00,CFE,0.05,0.05,,,
154,2017-08-29 13:40:00,1E,0.05,0.05,,,
155,2017-08-29 13:45:00,1W,0.05,0.05,,,
156,2017-08-29 13:50:00,MI,0.05,0.13117,,,
157,2017-08-29 13:55:00,4W,0.05,0.05,,,
158,2017-08-29 14:00:00,3W,0.05,0.05,,,
159,2017-08-29 14:42:00,AG,0.05,0.05,,,
160,2017-09-07 12:40:00,CFE,0.05,0.05,,,
161,2017-09-07 09:30:00,PK,0.09759,0.06239,,,
162,2016-05-31 11:48:00,LB,,0.15,,,
163,2016-05-31 12:32:00,HT,,1.19,,,
164,2016-05-31 13:23:00,PK,,0.15,,,
165,2016-05-31 13:57:00,CFE,,0.15,,,
166,2016-05-31 14:08:00,MI,,0.15,,,
167,2016-05-31 14:52:00,AG,,0.15,,,
168,2016-06-02 11:52:00,LB,,0.15,,,
169,2016-06-02 12:04:00,HT,,0.15,,,
170,2016-06-02 13:02:00,PK,,0.15,,,
171,2016-06-02 13:42:00,MI,,0.15,,,
172,2016-06-02 13:54:00,CFE,,0.15,,,
173,2016-06-02 14:29:00,AG,,0.15,,,
174,2016-06-07 11:18:00,LB,,0.15,,,
175,2016-06-07 12:15:00,HT,,0.15,,,
176,2016-06-07 13:09:00,PK,,0.15,,,
177,2016-06-07 13:44:00,MI,,0.15,,,
178,2016-06-07 13:38:00,CFE,,0.15,,,
179,2016-06-07 14:31:00,AG,,0.15,,,
180,2016-06-14 13:28:00,PK,,0.15,,,
181,2016-06-14 14:05:00,MI,,0.15,,,
182,2016-06-14 14:18:00,CFE,,0.15,,,
183,2016-06-14 14:41:00,AG,,0.15,,,
184,2016-07-07 00:00:00,LB,,0.38,,,
185,2016-07-07 00:00:00,HT,,2.77,,,
186,2016-07-07 00:00:00,PK,,0.15,,,
187,2016-07-07 00:00:00,MI,,0.15,,,
188,2016-07-07 00:00:00,CFE,,0.15,,,
189,2016-07-07 00:00:00,AG,,0.15,,,
190,2016-07-12 10:55:00,LB,,0.42,,,
191,2016-07-12 11:55:00,HT,,0.77,,,
192,2016-07-12 13:22:00,PK,,0.15,,,
193,2016-07-12 14:16:00,MI,,0.15,,,
194,2016-07-12 14:02:00,CFE,,0.15,,,
195,2016-07-12 14:50:00,AG,,0.15,,,
196,2016-08-23 11:25:00,LB,,0.15,,,
197,2016-08-23 12:07:00,HT,,0.3,,,
198,2016-08-23 14:04:00,PK,,0.15,,,
199,2016-08-23 14:57:00,CFE,,0.15,,,
200,2016-08-23 15:08:00,MI,,0.15,,,
201,2016-08-23 15:36:00,AG,,0.15,,,
202,2016-08-29 08:45:00,CFE,,0.15,,,
203,2016-08-29 08:59:00,S2,,0.15,,,
204,2016-08-29 09:21:00,MI,,0.15,,,
205,2016-08-29 09:38:00,2N,,0.15,,,
206,2016-08-29 11:50:00,LB,,0.15,,,
207,2016-08-29 12:31:00,HT,,0.15,,,
208,2016-08-29 13:52:00,PK,,0.15,,,
209,2016-08-29 14:50:00,AG,,0.15,,,
210,2016-09-13 10:28:00,LB,,0.15,,,
211,2016-09-13 11:37:00,HT,,0.15,,,
212,2016-09-13 13:10:00,PK,,0.15,,,
213,2016-09-13 14:00:00,CFE,,0.15,,,
214,2016-09-13 14:08:00,S2,,0.15,,,
215,2016-09-13 14:15:00,MI,,0.15,,,
216,2016-09-13 14:53:00,AG,,0.15,,,
217,2016-12-07 12:47:00,MI,,0.15,,,
218,2016-12-07 12:44:00,C2,,0.15,,,
219,2016-12-07 12:50:00,4N,,0.15,,,
220,2015-01-20 10:56:00,MI,,0.15,,,
221,2015-01-20 11:21:00,CFE,,0.15,,,
222,2015-01-20 14:08:00,AG,,0.15,,,
223,2015-01-20 10:20:00,PK,,0.15,,,
224,2015-05-05 10:31:00,LB,,0.15,,,
225,2015-05-05 11:21:00,HT,,0.15,,,
226,2015-05-05 12:41:00,PK,,0.15,,,
227,2015-05-05 13:16:00,MI,,0.15,,,
228,2015-05-05 13:00:00,CFE,,0.15,,,
229,2015-05-05 13:49:00,AG,,0.15,,,
230,2015-05-12 10:28:00,LB,,0.15,,,
231,2015-05-12 11:31:00,HT,,1.22,,,
232,2015-05-12 12:32:00,PK,,0.15,,,
233,2015-05-12 13:42:00,CFE,,0.15,,,
234,2015-05-12 14:00:00,MI,,0.15,,,
235,2015-05-12 14:36:00,AG,,0.15,,,
236,2015-05-13 10:30:00,BO,1.52,0.15,,,
237,2015-05-13 11:00:00,HA,0.84,0.15,,,
238,2015-05-18 10:38:00,LB,,0.15,,,
239,2015-05-18 11:17:00,HT,,0.15,,,
240,2015-05-18 12:31:00,PK,,0.15,,,
241,2015-05-18 13:07:00,MI,,0.15,,,
242,2015-05-18 13:30:00,CFE,,0.15,,,
243,2015-05-18 15:24:00,AG,,0.15,,,
244,2015-05-26 10:35:00,LB,,0.15,,,
245,2015-05-26 13:10:00,PK,,0.15,,,
246,2015-05-26 14:11:00,MI,,0.15,,,
247,2015-06-02 10:03:00,LB,,0.38,,,
248,2015-06-02 11:25:00,HT,,0.58,,,
249,2015-06-02 13:12:00,PK,,0.15,,,
250,2015-06-02 13:50:00,MI,,0.15,,,
251,2015-06-02 14:25:00,CFE,,0.15,,,
252,2015-06-02 15:03:00,AG,,0.15,,,
253,2015-06-08 11:28:00,LB,,0.52,,,
254,2015-06-08 11:36:00,LB,,0.15,,,
255,2015-06-08 11:56:00,HT,,0.43,,,
256,2015-06-08 12:51:00,PK,,0.15,,,
257,2015-06-08 13:25:00,MI,,0.15,,,
258,2015-06-08 13:55:00,CFE,,0.15,,,
259,2015-06-08 14:34:00,AG,,0.15,,,
260,2015-06-16 10:01:00,LB,,0.26,,,
261,2015-06-16 11:15:00,HT,,0.15,,,
262,2015-06-16 12:23:00,PK,,0.15,,,
263,2015-06-16 13:31:00,MI,,0.15,,,
264,2015-06-16 13:35:00,RS,,0.15,,,
265,2015-06-16 14:01:00,CFE,,0.15,,,
266,2015-06-16 14:52:00,AG,,0.15,,,
267,2015-06-23 09:58:00,LB,,0.15,,,
268,2015-06-23 10:50:00,HT,,0.15,,,
269,2015-06-23 11:55:00,PK,,0.15,,,
270,2015-06-23 12:55:00,MI,,0.15,,,
271,2015-06-23 13:15:00,CFE,,0.15,,,
272,2015-06-23 13:59:00,AG,,0.15,,,
273,2015-06-30 11:11:00,PK,,0.15,,,
274,2015-06-30 10:31:00,MI,,0.15,,,
275,2015-06-30 10:07:00,CFE,,0.15,,,
276,2015-06-30 09:22:00,AG,,0.15,,,
277,2015-07-07 08:50:00,PK,,0.15,,,
278,2015-07-07 10:30:00,MI,,0.15,,,
279,2015-07-07 11:00:00,CFE,,0.15,,,
280,2015-07-07 09:30:00,AG,,0.15,,,
281,2015-07-14 12:40:00,PK,,0.15,,,
282,2015-07-14 13:24:00,MI,,0.15,,,
283,2015-07-14 13:57:00,CFE,,0.15,,,
284,2015-07-14 14:27:00,AG,,0.15,,,
285,2015-07-21 12:10:00,PK,,0.15,,,
286,2015-07-21 13:01:00,MI,,0.15,,,
287,2015-07-21 13:29:00,CFE,,0.15,,,
288,2015-07-21 14:06:00,AG,,0.15,,,
289,2015-07-28 12:02:00,PK,,0.15,,,
290,2015-07-28 12:53:00,MI,,0.15,,,
291,2015-07-28 13:18:00,CFE,,0.15,,,
292,2015-07-28 13:57:00,AG,,0.15,,,
293,2015-08-25 12:32:00,PK,,0.15,,,
294,2015-08-25 13:31:00,MI,,0.15,,,
295,2015-08-25 13:53:00,CFE,,0.15,,,
296,2015-08-25 14:23:00,AG,,0.15,,,
297,2015-09-22 10:15:00,LB,,0.15,,,
298,2015-09-22 10:51:00,HT,,0.15,,,
299,2015-09-22 11:53:00,PK,,0.15,,,
300,2015-09-22 12:39:00,MI,,0.15,,,
301,2015-09-22 12:58:00,CFE,,0.15,,,
302,2015-09-22 15:07:00,AG,,0.15,,,
303,2015-10-13 11:12:00,PK,,0.15,,,
304,2015-10-13 11:42:00,MI,,0.15,,,
305,2015-10-13 11:55:00,CFE,,0.15,,,
306,2015-10-13 14:10:00,AG,,0.15,,,
307,2015-11-17 14:30:00,PK,,0.15,,,
308,2015-11-17 13:04:00,MI,,0.15,,,
309,2015-11-17 13:11:00,CFE,,0.15,,,
310,2015-11-17 15:37:00,AG,,0.15,,,
311,2014-05-29 11:00:00,BO,195.0,0.15,,,
312,2014-05-29 10:00:00,LB,0.6,0.15,,,
313,2014-05-29 10:30:00,HT,64.4,0.15,,,
314,2014-06-03 11:00:00,LB,0.18,0.15,,,
315,2014-06-03 11:30:00,HT,2.15,0.15,,,
316,2014-06-03 11:33:00,BO,2.0,0.15,,,
317,2014-06-03 12:20:00,PK,0.1,0.15,,,
318,2014-06-03 13:00:00,CFE,0.1,0.15,,,
319,2014-06-03 13:30:00,MI,0.1,0.15,,,
320,2014-06-03 14:15:00,AG,0.1,0.15,,,
321,2014-06-04 09:15:00,MI,0.1,0.15,,,
322,2014-06-04 09:20:00,LB,0.87,0.15,,,
323,2014-06-04 11:15:00,CFE,0.1,0.15,,,
324,2014-06-04 11:50:00,AG,0.1,0.15,,,
325,2014-06-05 12:15:00,BO,1.96,0.15,,,
326,2014-06-05 12:30:00,HT,1.07,0.15,,,
327,2014-06-05 12:45:00,LB,0.77,0.15,,,
328,2014-06-05 13:50:00,BCR,0.6,0.15,,,
329,2014-06-10 11:13:00,LB,,0.15,,,
330,2014-06-10 12:10:00,HT,,0.15,,,
331,2014-06-17 11:30:00,HT,0.37,0.15,,,
332,2014-06-17 10:10:00,LB,0.36,0.15,,,
333,2014-06-24 10:10:00,LB,,0.15,,,
334,2014-06-24 12:05:00,HT,,0.15,,,
335,2014-07-01 09:50:00,LB,,0.15,,,
336,2014-07-01 11:30:00,HT,,0.15,,,
337,2014-07-08 09:50:00,LB,,0.15,,,
338,2014-07-08 11:30:00,HT,,0.15,,,
339,2014-07-15 10:00:00,LB,,0.15,,,
340,2014-07-15 11:20:00,HT,,0.15,,,
341,2014-07-22 09:30:00,LB,,0.15,,,
342,2014-07-22 10:30:00,HT,,0.15,,,
343,2014-07-29 10:10:00,LB,,0.15,,,
344,2014-07-29 11:10:00,HT,,0.15,,,
345,2014-07-29 12:10:00,PK,,0.15,,,
346,2014-07-29 13:10:00,CFE,,0.15,,,
347,2014-07-29 13:25:00,MI,,0.15,,,
348,2014-07-29 14:00:00,AG,,0.15,,,
349,2014-08-02 15:15:00,MI,,0.15,,,
350,2014-08-02 15:25:00,CFE,,0.15,,,
351,2014-08-03 15:10:00,MI,,0.15,,,
352,2014-08-03 15:20:00,CFE,,0.15,,,
353,2014-08-04 11:04:00,LB,,0.15,,,
354,2014-08-04 12:00:00,HT,,0.15,,,
355,2014-08-04 13:05:00,PK,,0.15,,,
356,2014-08-04 14:15:00,CFE,,0.15,,,
357,2014-08-04 14:30:00,MI,,0.15,,,
358,2014-08-04 15:00:00,AG,,0.15,,,
359,2014-08-06 09:20:00,PK,,0.15,,,
360,2014-08-06 11:15:00,MI,,0.15,,,
361,2014-08-06 11:00:00,CFE,,0.15,,,
362,2014-08-06 11:55:00,AG,,0.15,,,
363,2014-08-07 14:30:00,PK,,0.15,,,
364,2014-08-07 13:25:00,MI,,0.15,,,
365,2014-08-07 13:25:00,CFE,,0.15,,,
366,2014-08-07 14:25:00,AG,,0.15,,,
367,2014-08-08 12:15:00,LB,,0.15,,,
368,2014-08-08 12:20:00,LBS,,0.15,,,
369,2014-08-08 12:25:00,LBP,,0.15,,,
370,2014-08-08 13:30:00,PK,,0.15,,,
371,2014-08-08 14:00:00,MI,,0.15,,,
372,2014-08-08 13:30:00,CFE,,0.15,,,
373,2014-08-08 15:45:00,AG,,0.15,,,
374,2014-08-09 14:00:00,PK,,0.15,,,
375,2014-08-09 09:00:00,CFE,,0.15,,,
376,2014-08-09 14:30:00,MI,,0.15,,,
377,2014-08-09 10:00:00,AG,,0.15,,,
378,2014-08-10 14:45:00,PK,,0.15,,,
379,2014-08-10 08:18:00,MI,,0.15,,,
380,2014-08-10 11:10:00,AG,,0.15,,,
381,2014-08-10 09:00:00,CFE,,0.15,,,
382,2014-08-11 09:50:00,PK,,0.15,,,
383,2014-08-11 10:30:00,MI,,0.15,,,
384,2014-08-11 10:45:00,CFE,,0.15,,,
385,2014-08-11 12:00:00,AG,,0.15,,,
386,2014-08-12 09:50:00,LB,,0.15,,,
387,2014-08-12 10:40:00,HT,,0.15,,,
388,2014-08-12 11:45:00,PK,,0.15,,,
389,2014-08-12 13:10:00,MI,,0.15,,,
390,2014-08-12 12:30:00,CFE,,0.15,,,
391,2014-08-12 13:30:00,AG,,0.15,,,
392,2014-08-13 09:50:00,PK,,0.15,,,
393,2014-08-13 10:30:00,CFE,,0.15,,,
394,2014-08-13 11:00:00,MI,,0.15,,,
395,2014-08-13 13:50:00,AG,,0.15,,,
396,2014-08-14 09:55:00,AG,,0.15,,,
397,2014-08-14 10:55:00,CFE,,0.15,,,
398,2014-08-14 12:00:00,PK,,0.15,,,
399,2014-08-14 13:35:00,MI,,0.15,,,
400,2014-08-15 15:30:00,AG,,0.15,,,
401,2014-08-15 14:50:00,CFE,,0.15,,,
402,2014-08-15 13:45:00,PK,,0.15,,,
403,2014-08-15 15:00:00,MI,,0.15,,,
404,2014-08-16 13:00:00,AG,,0.15,,,
405,2014-08-16 12:05:00,CFE,,0.15,,,
406,2014-08-16 14:00:00,PK,,0.15,,,
407,2014-08-16 12:15:00,MI,,0.15,,,
408,2014-08-17 10:30:00,AG,,0.15,,,
409,2014-08-17 12:35:00,CFE,,0.15,,,
410,2014-08-17 13:00:00,PK,,0.15,,,
411,2014-08-17 12:15:00,MI,,0.15,,,
412,2014-08-18 10:40:00,AG,,0.15,,,
413,2014-08-18 10:00:00,CFE,,0.15,,,
414,2014-08-18 09:00:00,PK,,0.15,,,
415,2014-08-18 09:45:00,MI,,0.15,,,
416,2014-08-19 14:40:00,AG,0.01,0.15,,,
417,2014-08-19 14:15:00,CFE,0.01,0.15,,,
418,2014-08-19 13:00:00,PK,0.07,0.15,,,
419,2014-08-19 13:50:00,MI,0.06,0.15,,,
420,2014-08-19 10:15:00,LB,0.11,0.15,,,
421,2014-08-19 11:15:00,HT,0.07,0.15,,,
422,2014-08-20 12:00:00,AG,,0.15,,,
423,2014-08-20 10:10:00,CFE,,0.15,,,
424,2014-08-20 09:40:00,PK,,0.15,,,
425,2014-08-20 10:25:00,MI,,0.15,,,
426,2014-08-22 15:10:00,AG,,0.15,,,
427,2014-08-22 14:20:00,CFE,,0.15,,,
428,2014-08-22 13:30:00,PK,,0.15,,,
429,2014-08-22 14:00:00,MI,,0.15,,,
430,2014-08-26 11:30:00,AG,,0.15,,,
431,2014-08-26 10:10:00,CFE,,0.15,,,
432,2014-08-26 09:00:00,PK,,0.15,,,
433,2014-08-26 10:40:00,MI,,0.15,,,
434,2014-08-27 11:10:00,HT,,0.15,,,
435,2014-08-27 10:15:00,LB,,0.15,,,
436,2014-08-27 10:15:01,LB,,0.15,,,
437,2014-08-28 11:30:00,AG,,0.15,,,
438,2014-08-28 09:00:00,CFE,,0.15,,,
439,2014-08-28 09:05:00,PK,,0.15,,,
440,2014-08-28 08:15:00,MI,,0.15,,,
441,2014-09-02 15:30:00,AG,,0.15,,,
442,2014-09-02 14:40:00,CFE,,0.15,,,
443,2014-09-02 13:50:00,PK,,0.15,,,
444,2014-09-02 14:55:00,MI,,0.15,,,
445,2014-09-02 11:27:00,LB,,0.15,,,
446,2014-09-02 12:05:00,HT,,0.15,,,
447,2014-09-09 14:55:00,AG,,0.15,,,
448,2014-09-09 14:00:00,CFE,,0.15,,,
449,2014-09-09 14:15:00,PK,,0.15,,,
450,2014-09-09 13:20:00,MI,,0.15,,,
451,2014-09-09 11:20:00,LB,,0.15,,,
452,2014-09-09 13:30:00,HT,,0.15,,,
453,2014-09-16 14:40:00,AG,,0.15,,,
454,2014-09-16 13:50:00,CFE,,0.15,,,
455,2014-09-16 12:45:00,MI,,0.15,,,
456,2014-09-16 13:30:00,PK,,0.15,,,
457,2014-09-16 10:00:00,LB,,0.15,,,
458,2014-09-16 11:00:00,HT,,0.15,,,
459,2014-09-24 14:40:00,AG,,0.15,,,
460,2014-09-24 13:50:00,CFE,,0.15,,,
461,2014-09-24 12:45:00,MI,,0.15,,,
462,2014-09-24 13:30:00,PK,,0.15,,,
463,2014-09-24 10:00:00,LB,,0.15,,,
464,2014-09-24 11:00:00,HT,,0.15,,,
465,2014-09-30 15:07:00,AG,,0.15,,,
466,2014-09-30 14:07:00,CFE,,0.15,,,
467,2014-09-30 14:34:00,MI,,0.15,,,
468,2014-09-30 13:07:00,PK,,0.15,,,
469,2014-09-30 10:30:00,LB,,0.15,,,
470,2014-09-30 11:23:00,HT,,0.15,,,
471,2014-10-07 10:30:00,LB,,0.15,,,
472,2014-10-07 11:23:00,HT,,0.15,,,
473,2014-10-07 13:26:00,PK,,0.15,,,
474,2014-10-07 14:17:00,CFE,,0.15,,,
475,2014-10-07 14:33:00,MI,,0.15,,,
476,2014-10-07 15:24:00,AG,,0.15,,,
477,2014-10-14 10:15:00,LB,0.073,0.15,,,
478,2014-10-14 11:30:00,HT,0.068,0.15,,,
479,2014-10-14 12:20:00,PK,0.21,0.15,,,
480,2014-10-14 13:50:00,MI,0.238,0.15,,,
481,2014-10-14 14:00:00,CFE,0.015,0.15,,,
482,2014-10-14 14:30:00,AG,0.015,0.15,,,
483,2014-10-21 10:45:00,LB,,0.15,,,
484,2014-10-21 11:43:00,HT,,0.15,,,
485,2014-10-21 12:29:00,PK,,0.15,,,
486,2014-10-21 13:04:00,MI,,0.15,,,
487,2014-10-21 09:06:00,CFE,,0.15,,,
488,2014-10-21 08:35:00,AG,,0.15,,,
489,2014-10-28 08:49:00,PK,,0.15,,,
490,2014-10-28 10:46:00,MI,,0.15,,,
491,2014-10-28 10:32:00,CFE,,0.15,,,
492,2014-10-28 11:20:00,AG,,0.15,,,
493,2014-11-13 13:58:00,PK,,0.15,,,
494,2014-11-13 14:37:00,MI,,0.15,,,
495,2014-11-13 14:43:00,3E,,0.15,,,
496,2014-11-13 14:48:00,CFE,,0.15,,,
497,2014-11-13 15:15:00,AG,,0.15,,,
498,2013-05-14 09:30:00,LB,0.1,0.15,,,
499,2013-05-14 12:30:00,PK,0.1,0.15,,,
500,2013-05-14 13:50:00,1E,0.1,0.15,,,
501,2013-05-14 13:40:00,1E,0.1,0.15,,,
502,2013-05-14 14:00:00,MI,0.1,0.15,,,
503,2013-05-14 14:50:00,AG,0.1,0.15,,,
504,2013-05-28 10:30:00,LB,1.4,0.15,,,
505,2013-05-28 12:30:00,PK,0.2,0.15,,,
506,2013-05-28 13:30:00,MI,0.1,0.15,,,
507,2013-05-28 13:50:00,4W,0.1,0.15,,,
508,2013-05-28 14:00:00,4W,0.1,0.15,,,
509,2013-05-28 15:00:00,AG,0.1,0.15,,,
510,2013-05-31 11:15:00,PK,0.1,0.15,,,
511,2013-05-31 12:25:00,MI,0.1,0.15,,,
512,2013-05-31 12:45:00,4W,0.1,0.15,,,
513,2013-05-31 13:30:00,AG,0.1,0.15,,,
